,Artist,Title,Album,Year,Date,Lyric
57,Alan Walker,Catch Me If You Can,,2022,"November 18, 2022","Paris to LA, then Texas
Left a little trail of exes
I'll be on a plane by breakfast
Au revoir,
thanks a lot
Scratch another off of my checklist
One more time and not my necklace
Jealous judge me, I'm the bad sheep
Donne-toi,
whatcha got?
Here tonight, gone by day
I live my life like a runaway
You can try, maybe wanna stay
Catch me if you can, I'm a runaway
I'm a runaway
I'm a runaway
Country boys with real good manners
Hustlers from Louisiana
All go crying to their mamas
When I leave,
ç'est la vie
Here tonight, gone by day
I live my life like a runaway
You can try, maybe wanna stay
Catch me if you can, I'm a runaway
I'm a runaway
I'm a runaway
Do you wanna play a game?
Wanna play a game?
Do you wanna play a game? (Do you?)
Gotta catch me if you can
Catch me if you can
Gotta catch me if you can (Ooh, ooh)
Here tonight, gone by day
I live my life like a runaway
You can try, maybe wanna stay
Catch me if you can, I'm a runaway
I'm a runaway
I'm a runaway
Catch me if you can, I'm a runaway"
58,Alan Walker,All Falls Down (Mio Remix),,2017,"December 1, 2017","What's the trick? I wish I knew
I'm so done with thinking through
All the things I could've been
And I know you wonder too
All it takes is that one look you do and I run right back to you
You cross the line and it's time to say ""F"" you
What's the point in saying that
When you know how I'll react?
You think you can just take it back
But shit just don't work like that
You're the drug that I'm addicted to, and I want you so bad
Guess I'm stuck, with you, and that's that
'Cause when it all falls down, then whatever
When it don't work out for the better
If it just ain't right, and it's time to say goodbye
When it all falls down, when it all falls down
I'll be fine
Why we fight? I don't know
We say what hurts the most
Oh, I tried staying cold, but you take it personal
All these firing shots and making ground
It's way too hard to cope, but I still can't let you go
'Cause when it all falls down, then whatever
When it don't work out for the better
If it just ain't right, and it's time to say goodbye
When it all falls down, when it all falls down
I'll be fine
You're the drug that I'm addicted to, and I want you so bad
But I'll be fine (fine, fine, fine, fine)
I'll be fine
You're the drug that I'm addicted to, and I want you so bad
But I'll be fine (fine, fine, fine, fine)
I'll be fine"
59,Alan Walker,Faded (Y&V Remix),,2016,"April 29, 2016","You were the shadow to my light, did you feel us?
Another star, you fade away
Afraid our aim is out of sight, wanna see us
Alight
Where are you now?
Where are you now?
Where are you now?
Was it all in my fantasy?
Where are you now?
Were you only imaginary?
Where are you now? Atlantis
Under the sea, under the sea
Where are you now? Another dream
The monster's running wild inside of me
I'm faded
So lost, I'm faded, I'm faded
I'm faded, I'm faded
So lost, I'm faded
These shallow waters never met what I needed
I'm letting go, a deeper dive
Eternal silence of the sea
I'm breathing, alive
Where are you now?
Where are you now?
Under the bright but faded lights
You set my heart on fire
Where are you now?
Where are you now?
Where are you now? Atlantis
Under the sea, under the sea
Where are you now? Another dream
The monster's running wild inside of me
I'm faded, I'm faded
So lost, I'm faded
So lost, I'm faded, I'm faded
I'm faded, I'm faded
So lost, I'm faded
Where are you now? Another dream
The monster's running wild inside of me
Where are you now? Another dream
The monster's running wild inside of me"
60,Alan Walker,Children Of The Sun,,2024,"September 26, 2024","Romanization
चल दिया, चल दिया
जो ख्वाबों का कारवां
मंज़िले दिख रही
हमें जाना है वहा
When the light turns to night
We're the children of the sun
Fight for less, fight for more
Fight for everything we love
Yeah, we are, we are, we are
We are the children of the sun
Here we are, we're the ones
We're the children of the sun
ਕੀ ਜੇਹਲਮ ਨੇ ਹੈ ਨਾ ਰੁਕ ਪਾਨਾ
ਪਾਨੀ ਵਾਗਦਾ ਜਾਨਾ
ਹੂੰ ਚਲਦੇ ਰਹੇ ਨਾ ਹੈ ਬੇਹਨਾ
ਮੰਜ਼ਿਲਾਂ ਤਕ ਜਾਨਾ
ਕੀ ਜੇਹਲਮ ਨੇ ਹੈ ਨਾ ਰੁਕ ਪਾਨਾ
ਏਹ ਦਿਲ ਨੀ ਮੰਨਦਾ ਨਿਮਾਣਾ
ਹੂੰ ਚੜਦ ਹਨੇਰਾ ਰੋਸ਼ਨੀ ਦਾ
ਹੈ ਪਤਾ ਲਬਨਾ
When the light turns to night
We're thе children of the sun
Fight for less, fight for morе
Fight for everything we love
Yeah, we are, we are, we are
We are the children of the sun
Here we are, we're the ones
We're the children of the sun
Yippy, yippy kai, feeling traumatized
I don't know my name
But when I see the sky, I'm in paradise
Everything is alright
We're the children of the sun
Yippy, yippy kai, feeling traumatized
I don't know my name
But when I see the sky, I'm in paradise
Everything is alright
We're the children of the sun
When everything fades in life
And you're feeling lost in time
And all that you want is far and gone
Know you had to be lost to find home"
61,Alan Walker,Out of Love,,2021,"November 26, 2021","Oh-oh-oh, every little smile hides a little lie
Could cut the silence with a knife
Subatomic bliss is nothing left to miss
It's just empty Russian roulette
Try to brush it off my shoulder
We feel the world is getting colder
And I don't wanna lie
Every time I smile
I'm fallin' out of love
Fallin' out of love
I've had about enough of us, of us
Fallin' out of love (Oh-oh-oh)
Oceans in our eyes, every time we cry
I'm feeling the fire die
Finally, the tears feel so insincerе
We fall into the darkside
Try to brush it off my shouldеr
We feel the world is getting colder
And I don't wanna lie
Every time I smile
I'm fallin' out of love
Fallin' out of love
I've had about enough of us, of us
Fallin' out of love
I'm not gonna be that girl
You can't bring me back to your world
You know that we've run out of time (Out of time)
I promise not to turn around
So go ahead and burn us down
'Cause I don't wanna lie, every time I smile
I'm fallin' out of love
Fallin' out of love
I've had about enough of us, of us
Fallin' out of love
I'm fallin' out of love
Fallin' out of love (Fallin' out of love)
I've had about enough of us, of us
Fallin' out of love
(Oh-oh-oh)"
62,Alan Walker,Beautiful Nightmare,,2024,"August 7, 2024","Be my beautiful nightmare
Black magic in your fingertips
Sweet surrender on my lips
Burnin' on my skin
Addiction that I just can't quit
Close to heaven but we slipped
I'm floating through hell and back
For a love that could burn like that
That's how we fade to black
Don't wake me up
Oh, please don't go
Leave me dancing with your ghost
Stay and haunt my dreams
Can you take me there?
Be my beautiful nightmare
Oh, please don't go
Pull me under, pull me close
Stay and haunt my dreams
Can you take me there?
Be my beautiful nightmare
Feel you breathing down my neck
Always see your silhouette
Got me scratching at the wa-a-a-alls
Come and love me half-to-death
Drive my body off the edge
Like the way you make me cra-a-a-awl
I'm floating through hell and back
For a love that could burn like that
That's how we fade to black
Don't wake me up
Oh, please don't go
Leave me dancing with your ghost
Stay and haunt my dreams
Can you take me there?
Be my beautiful nightmare
Oh, please don't go
Pull me under, pull me close
Stay and haunt my dreams
Can you take me there?
Be my beautiful nightmare
Beautiful nightmare
Oh, so beautiful
Don't let me go
Be my beautiful nightmare"
63,Alan Walker,Strongest (Albert Vishi Edit),,,,"You sit there with that look on your face like you won
Like nothing that I say is gonna change how you feel now
You sit there and you tell me you fell outta love
And we are in your way so you just gotta leave now
And we just need to understand your reasons
And you are gonna justify this treason
By telling me the promises that we sworn ain't enough
So now you gonna be another person?
And how do I explain this shit to our son?
How'd you tell a toddler about a girlfriend?
Daddy's gone
Well, I will be the strongest that he ever knew
And I will be there when he needs a love strong enough
Don't worry I will carry your shit for us
No matter how bad the storm
I will be strongest that he ever knew
And we'll leave you alone
You sit there with your phone in your hands and you're hurt
You tell me that you feel like you lost me when he came
I'm sorry but I cannot connect with your words
'Cause right now what matters isn't yours but it is his name
And we just need to find another income
'Cause she wants you to help her with her own one
And you want me to tell me that what you've done is okay
So now you gonna be another father?
And I will be a different kind of mother?
And you'd tell a toddler 'bout step brothers?
Daddy's strayed
Well, I will be the strongest that he ever knew
And I will be there when he needs a love strong enough
Don't worry I will carry your shit for us
No matter how bad the storm
I will be strongest that he ever knew
And we'll leave you alone
Let's talk about family
Let's talk about family
Let's talk of the ties and the lies
And the love that we had in this family
Let's talk about honesty
You know nothing about honesty
I'll let go of your hands and our plans
And the chance that we had with this family
Well, I will be the strongest that he ever knew
And I will be there when he needs a love strong enough
Don't worry I will carry your share for us
No matter how bad the storm
I will be strongest that he ever knew
And we'll leave you alone
Alone
We'll leave you alone
We'll leave you alone"
64,Alan Walker,Avalon,,2024,"November 11, 2024","Somewhere beyond your wildest dreams
There's an island waiting for you
Dark skies, metro underground
All of your dreams are coming true
There's a place we can go through the fire and the smoke
Come with me, on our way, we're at the end of the world
Where there's peace and we know through the valley there is gold
Brighter days, on our way, we're at the end of the world
Avalon
Avalon
Avalon
Gather ashes on the ground
Riches to be found, they're waiting
Gold dust lighting your escape
Nothing will ever be the same
There's a place we can go through the fire and the smoke
Come with me, on our way, we're at the end of the world
Where there's peace and we know through the valley there is gold
Brighter days, on our way, we're at the end of the world
Avalon
Avalon
Avalon"
65,Alan Walker,Ritual,,2022,"November 25, 2022","Your eyes alight in flames
Like lights along the way
The beautiful ones light up the world
So we don't feel invisible
We're not made for war
Not unbreakable
We're all lost in the night
Love is chemical
Hearts so flammable
When we turn off the lights
The ritual fires, they light up and guide us
Shinin' inside us, callin' out la-la-la
The ritual fires, the fall and the triumph
A beautiful riot in all of us, la-la-la, la-la-la
Oh, oh
Oh, oh
They light up and guide us, the ritual fires, la-la-la
Your eyes call out my namе
Tonight, we're all the samе
And we are the sun, light up the world
The darkness' doom, it's our ritual
We're not made for war
Not unbreakable
We're just lost in the night
Love is chemical
Heart so flammable
So just turn off the lights, yeah
The ritual fires, they light up and guide us
Shinin' like diamonds, callin' out la-la-la
The ritual fires, the fall and the triumph
A beautiful riot in all of us, la-la-la, la-la-la
Oh (Yeah, yeah), oh (Yeah, yeah)
Oh, oh
They light up and guide us, the ritual fires, la-la-la"
66,Alan Walker,Dreamer (BEAUZ & Heleen Remix),,2023,"April 23, 2023","Oh, broken dreamer, ease your mind
Oh, all the scars, let's leave them behind
We'll light the world up now, there's a fire in your eyes
Through the darkness, into the night
Oh, broken dreamer, ease your mind
Oh, all the scars, let's leave them behind
We'll light the world up now, there's a fire in your eyes
Through the darkness, into the night
Oh, brokеn dreamer, easе your mind
Oh, all the scars, let's leave them behind
We'll light the world up now, there's a fire in your eyes
Through the darkness, into the night
Oh, broken dreamer, ease your mind
Oh, all the scars, let's leave them behind
We'll light the world up now, there's a fire in your eyes
Through the darkness, into the night (The night, the night)
(Night, night, night, night, night, night)
The night (Night, night, night, night, night, night)
The night
Through the darkness, into the night (Put your fucking hands up)
Oh, broken dreamer, ease your mind
Oh, all the scars, let's leave them behind
We'll light the world up now, there's a fire in your eyes
Through the darkness, into the night"
67,Alan Walker,Heading_home_demo2016.wav,,2020,"April 1, 2020","I was so insatiable
'Til the lights came on and the stories got old
Now there's no one here, I know
And the city outside it's not the same anymore
And I, I remember when we were young
We'd write our names in the sand
So carelessly
Then the rain came and yours was gone
And now mine it stays alone
Nobody sees me, now I'm a one man show
I'll do this on my own
We knew it all, then  now this is all I know
Guess I'm heading home now
Guess I'm heading home now
When the music always played
With the sound of our lives and the sweetest escape
And the neighbors would complain
We would turn it up louder, who cares anyway?
'Cause we, we remember that we were young
Our lives, were grains in the sand
And made up castles and kingdoms of
Now the rains have torn them down
Nobody sees me, now I'm a one man show
I'll do this on my own
We knew it all, then  now this is all I know
Guess I'm heading home now"
